Strategy report
Symbol: /MNQ:XCME
Work Time: 5/17/23, 4:34 PM - 6/2/23, 12:19 AM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
455;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,287.50;5/31/23, 8:16 AM;;$9,105.00;-4.0;
456;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,289.25;5/31/23, 8:52 AM;($7.00);$9,094.00;0.0;
457;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,289.25;5/31/23, 8:52 AM;;$9,107.00;4.0;
458;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,279.25;5/31/23, 9:28 AM;($40.00);$9,054.00;0.0;
459;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,279.25;5/31/23, 9:28 AM;;$9,089.00;-4.0;
460;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,290.00;5/31/23, 10:22 AM;($43.00);$9,011.00;0.0;
461;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,290.00;5/31/23, 10:22 AM;;$9,036.00;4.0;
462;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,337.75;5/31/23, 11:49 AM;$191.00;$9,202.00;0.0;
463;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,337.75;5/31/23, 11:49 AM;;$9,206.00;-4.0;
464;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,326.00;5/31/23, 12:37 PM;$47.00;$9,249.00;0.0;
465;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,326.00;5/31/23, 12:37 PM;;$9,280.00;4.0;
466;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,315.75;5/31/23, 12:55 PM;($41.00);$9,208.00;0.0;
467;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,315.75;5/31/23, 12:55 PM;;$9,249.00;-4.0;
468;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,296.50;5/31/23, 4:01 PM;$77.00;$9,285.00;0.0;
469;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,296.50;5/31/23, 4:01 PM;;$9,291.00;4.0;
470;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,303.25;5/31/23, 5:37 PM;$27.00;$9,312.00;0.0;
471;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,303.25;5/31/23, 5:37 PM;;$9,328.00;-4.0;
472;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,297.25;5/31/23, 6:25 PM;$24.00;$9,336.00;0.0;
473;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,297.25;5/31/23, 6:25 PM;;$9,334.00;4.0;
474;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,289.75;5/31/23, 6:40 PM;($30.00);$9,306.00;0.0;
475;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,289.75;5/31/23, 6:40 PM;;$9,313.00;-4.0;
476;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,272.75;5/31/23, 7:33 PM;$68.00;$9,374.00;0.0;
477;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,272.75;5/31/23, 7:33 PM;;$9,367.00;4.0;
478;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,270.25;5/31/23, 7:53 PM;($10.00);$9,364.00;0.0;
479;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,270.25;5/31/23, 7:53 PM;;$9,375.00;-4.0;
480;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,279.75;5/31/23, 8:07 PM;($38.00);$9,326.00;0.0;
481;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,279.75;5/31/23, 8:07 PM;;$9,339.00;4.0;
482;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,279.50;5/31/23, 8:46 PM;($1.00);$9,325.00;0.0;
483;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,279.50;5/31/23, 8:46 PM;;$9,334.00;-4.0;
484;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,286.75;5/31/23, 9:19 PM;($29.00);$9,296.00;0.0;
485;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,286.75;5/31/23, 9:19 PM;;$9,315.00;4.0;
486;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,287.50;5/31/23, 11:01 PM;$3.00;$9,299.00;0.0;
487;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,287.50;5/31/23, 11:01 PM;;$9,304.00;-4.0;
488;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,297.50;5/31/23, 11:07 PM;($40.00);$9,259.00;0.0;
489;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,297.50;5/31/23, 11:07 PM;;$9,268.00;4.0;
490;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,298.00;6/1/23, 12:01 AM;$2.00;$9,261.00;0.0;
491;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,298.00;6/1/23, 12:01 AM;;$9,294.00;-4.0;
492;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,296.50;6/1/23, 12:07 AM;$6.00;$9,267.00;0.0;
493;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,296.50;6/1/23, 12:07 AM;;$9,275.00;4.0;
494;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,309.75;6/1/23, 12:47 AM;$53.00;$9,320.00;0.0;
495;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,309.75;6/1/23, 12:47 AM;;$9,333.00;-4.0;
496;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,303.75;6/1/23, 1:46 AM;$24.00;$9,344.00;0.0;
497;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,303.75;6/1/23, 1:46 AM;;$9,361.00;4.0;
498;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,299.25;6/1/23, 2:19 AM;($18.00);$9,326.00;0.0;
499;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,299.25;6/1/23, 2:19 AM;;$9,336.00;-4.0;
500;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,303.00;6/1/23, 2:58 AM;($15.00);$9,311.00;0.0;
501;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,303.00;6/1/23, 2:58 AM;;$9,318.00;4.0;
502;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,317.75;6/1/23, 3:58 AM;$59.00;$9,370.00;0.0;
503;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,317.75;6/1/23, 3:58 AM;;$9,371.00;-4.0;
504;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,325.00;6/1/23, 4:06 AM;($29.00);$9,341.00;0.0;
505;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,325.00;6/1/23, 4:06 AM;;$9,337.00;4.0;
506;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,317.75;6/1/23, 4:34 AM;($29.00);$9,312.00;0.0;
507;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,317.75;6/1/23, 4:34 AM;;$9,314.00;-4.0;
508;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,287.25;6/1/23, 5:25 AM;$122.00;$9,434.00;0.0;
509;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,287.25;6/1/23, 5:25 AM;;$9,443.00;4.0;
510;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,304.25;6/1/23, 6:28 AM;$68.00;$9,502.00;0.0;
511;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,304.25;6/1/23, 6:28 AM;;$9,509.00;-4.0;
512;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,301.00;6/1/23, 6:34 AM;$13.00;$9,515.00;0.0;
513;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,301.00;6/1/23, 6:34 AM;;$9,412.00;4.0;
514;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,275.75;6/1/23, 6:35 AM;($101.00);$9,414.00;0.0;
515;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,275.75;6/1/23, 6:35 AM;;$9,481.00;-4.0;
516;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,287.75;6/1/23, 6:40 AM;($48.00);$9,366.00;0.0;
517;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,287.75;6/1/23, 6:40 AM;;$9,426.00;4.0;
518;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,283.75;6/1/23, 7:22 AM;($16.00);$9,350.00;0.0;
519;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,283.75;6/1/23, 7:22 AM;;$9,333.00;-4.0;
520;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,308.75;6/1/23, 7:39 AM;($100.00);$9,250.00;0.0;
521;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,308.75;6/1/23, 7:39 AM;;$9,289.00;4.0;
522;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,511.00;6/1/23, 12:23 PM;$809.00;$10,059.00;0.0;
523;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,511.00;6/1/23, 12:23 PM;;$10,086.00;-4.0;
524;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,461.75;6/1/23, 12:58 PM;$197.00;$10,256.00;0.0;
525;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,461.75;6/1/23, 12:58 PM;;$10,263.00;4.0;
526;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,488.50;6/1/23, 4:10 PM;$107.00;$10,363.00;0.0;
527;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,488.50;6/1/23, 4:10 PM;;$10,376.00;-4.0;
528;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,479.00;6/1/23, 6:37 PM;$38.00;$10,401.00;0.0;
529;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,479.00;6/1/23, 6:37 PM;;$10,419.00;4.0;
530;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,508.00;6/1/23, 10:12 PM;$116.00;$10,517.00;0.0;
531;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,508.00;6/1/23, 10:12 PM;;$10,513.00;-4.0;
532;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,509.50;6/1/23, 10:13 PM;($6.00);$10,511.00;0.0;
533;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,509.50;6/1/23, 10:13 PM;;$10,523.00;4.0;
534;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,507.25;6/1/23, 10:58 PM;($9.00);$10,502.00;0.0;
535;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,507.25;6/1/23, 10:58 PM;;$10,502.00;-4.0;
536;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,505.50;6/1/23, 11:22 PM;$7.00;$10,509.00;0.0;
537;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,505.50;6/1/23, 11:22 PM;;$10,514.00;4.0;
538;HODL_Strategy(GoShort);Sell to Close;-2;-4.0;$14,510.25;6/2/23, 12:10 AM;$19.00;$10,528.00;0.0;
539;HODL_Strategy(GoShort);Sell to Open;-2;-4.0;$14,510.25;6/2/23, 12:10 AM;;$10,542.00;-4.0;
540;HODL_Strategy(GoLong);Buy to Close;2;4.0;$14,507.75;6/2/23, 12:19 AM;$10.00;$10,538.00;0.0;
541;HODL_Strategy(GoLong);Buy to Open;2;4.0;$14,507.75;6/2/23, 12:19 AM;;$10,565.00;4.0;


Max trade P/L: $1,270.00;

Total P/L: $10,538.00;

Total order(s): 270;
